r,light_pl_475,light_pl_814,light_pl_160,light_comp_475,light_comp_814,light_comp_160
1.09,0.056094133161970754,0.11027751010811845,2.555617525261539,0.05661126371324026,0.10912684409806135,2.5109590179817
1.1,0.05540318447539452,0.10892305721263817,2.5239929939635446,0.05593141845505603,0.10775639163325042,2.478132629446333
1.11,0.054724524466844865,0.10759290011167219,2.4929905037738997,0.05526339067323948,0.1064107277048148,2.445971640680672
1.12,0.05405775755303003,0.1062862131661319,2.462590492152351,0.054606790339726055,0.105089033933638,2.4144565736301424
1.1300000000000001,0.05340252155901306,0.10500224756872238,2.432773732509331,0.05396126167107186,0.10379056745428653,2.3835682564843133
1.1400000000000001,0.052758469126426615,0.10374028589421133,2.403521317476545,0.05332646402519779,0.10251461632478798,2.3532878090665874
1.1500000000000001,0.05212525924294341,0.10249962326001862,2.3748146608439646,0.052702063197394636,0.10126048104761796,2.32359664479564
1.16,0.05150256034798591,0.10127957518565175,2.346635495742168,0.05208773458696594,0.10002748225397844,2.294476469189577
1.17,0.05089006779365543,0.10007951840979018,2.318965871682471,0.05148318101519184,0.09881500059221503,2.2659092773256524
1.18,0.05028749055955955,0.09889885849755145,2.2917886886046492,0.05088811915395845,0.0976224450581536,2.237877855822382
1.19,0.049694543020049914,0.0977370115093462,2.265089444889853,0.050302271117493774,0.09644923507806381,2.2103674248714924
1.2,0.049110946249893865,0.09659340758561111,2.2388545174212324,0.04972536578463932,0.0952948039954339,2.183364021777748
1.21,0.048536442803185725,0.09546752529692751,2.2130705091687317,0.049157153796664264,0.09415863247195777,2.156853888569988
1.22,0.047970787718245346,0.09435886969013822,2.1877242516477704,0.048597398416720776,0.09304022712129739,2.1308234750398354
1.23,0.04741374068023952,0.09326695479578993,2.1628028026532755,0.048045867569314345,0.09193910349293191,2.1052594373197238
1.24,0.046865066145245764,0.09219130439445539,2.138293442757052,0.047502333961009724,0.09085478681034699,2.080148635335021
1.25,0.04632454549624423,0.09113148006959632,2.114183683223058,0.04696658733631912,0.08978683910207264,2.0554781408212843
1.26,0.04579197146144425,0.09008706750844143,2.0904613830269057,0.04643842883984382,0.08873484593274787,2.03123534657227
1.27,0.045267140848900475,0.08905766028195553,2.0671160324199174,0.045917663684276314,0.08769840070661884,2.0074091589831795
1.28,0.04474985389943201,0.08804285880260838,2.044138029948274,0.04540410049639599,0.08667710365866943,1.9839893314312622
1.29,0.04423992406170925,0.08704229276050501,2.0215179490655055,0.044897561104671996,0.08567058342714458,1.9609657851949818
1.3,0.043737175009446086,0.08605561358582091,1.9992465072019352,0.04439787754447951,0.08467848978304314,1.9383285809963702
1.31,0.04324143406433096,0.0850824797533498,1.977314573291205,0.043904885466217326,0.08370047948966229,1.916067926240376
1.32,0.04275253105658917,0.08412255462472527,1.9557131603769213,0.04341842299453089,0.08273621423250624,1.8941741682978703
1.33,0.04227030602553697,0.08317552400207229,1.934433441424945,0.04293833838134316,0.0817853773931805,1.872637809696473
1.34,0.041794608147695804,0.08224109315340279,1.913466727700233,0.04246448893343674,0.08084767118622462,1.8514494878926275
1.35,0.041325289918273236,0.08131897382340683,1.8928052427977617,0.04199673522467327,0.07992280423542106,1.8306007088777787
1.36,0.04086220569913886,0.08040888134077062,1.8724420173143046,0.041534939655119556,0.07901048881375629,1.8100837488762354
1.37,0.04040521767158013,0.07951054806445246,1.8523702619655154,0.04107897231949183,0.07811045361084888,1.7898910613290706
1.3800000000000001,0.039954196102596234,0.07862372356321219,1.8325832728316185,0.04062871126346236,0.07722244388362035,1.7700151873252492
1.3900000000000001,0.039509014320567706,0.07774816341577952,1.81307445212966,0.04018403752537855,0.07634621080986614,1.7504487754931868
1.4000000000000001,0.039069547086375896,0.07688362591853967,1.7938372981111457,0.039744833532570724,0.07548150836610118,1.7311845724882362
1.41,0.03863567509660316,0.07602988217450908,1.7748654195401694,0.039310987503909565,0.07462810284840668,1.7122154373188851
1.42,0.038207286130046814,0.07518671833129931,1.7561524935501727,0.03888239456528412,0.0737857749657344,1.6935343002811374
1.43,0.037784270812602806,0.07435392617025487,1.7376926674950064,0.038458952605610386,0.07295431094766391,1.6751345567816602
1.44,0.03736652090107144,0.07353129963102917,1.7194807298310462,0.03804056060146008,0.07213349926803792,1.6570102355883451
1.45,0.036953932618477396,0.0727186421946292,1.7015116714218932,0.03762712184889025,0.0713231375721967,1.6391555697814273
1.46,0.036546408327801136,0.07191577032388034,1.6837805304393898,0.03721854558002157,0.0705230358873227,1.6215648449179183
1.47,0.036143853054113044,0.0711225057758639,1.6662824208005065,0.036814743590508674,0.06973300939843464,1.6042324270087753
1.48,0.0357461727467301,0.07033867211008457,1.6490125218566685,0.03641562855812118,0.06895287517527836,1.5871527524350253
1.49,0.03535327668884381,0.06956409994158777,1.6319660880364864,0.036021116355712424,0.06818245707728751,1.5703203378433659
1.5,0.03496507943125625,0.06879863095768027,1.6151384208150348,0.035631127902242585,0.06742158948905247,1.5537297515131296
1.51,0.0345814980171087,0.06804211182589351,1.5985250447483796,0.035245586497098934,0.06667011162057261,1.5373757940285464
1.52,0.03420245027104355,0.067294390770655,1.582121944643178,0.03486441618039983,0.06592786431043461,1.5212537419534042
1.53,0.03382785648888262,0.0665553211995582,1.565925322951799,0.03448754333874635,0.06519469340207396,1.5053590995060595
1.54,0.033457641438961155,0.0658247658256133,1.549931411065531,0.034114898602100784,0.06447045356757464,1.489687405028625
1.55,0.03309173222024223,0.06510259202545675,1.5341364952536043,0.03374641480684606,0.063755003977456,1.4742342576708058
1.56,0.03273005661559506,0.06438866861172224,1.518536908124979,0.03338202543306288,0.06304820529690051,1.4589953086095626
1.57,0.032372544228676095,0.06368286820026481,1.503129033685367,0.033021665674143226,0.06234992188589416,1.4439662664905668
1.58,0.0320191284212226,0.06298507110595353,1.4879092950632118,0.03266527425362406,0.06166002541048325,1.4291428841812426
1.59,0.03166974472603099,0.06229516195811517,1.4728742153703647,0.03231279193132054,0.060978391685971,1.4145210248895799
1.6,0.031324329291682246,0.06161302672887071,1.4580206199389822,0.03196416004270449,0.0603048979133665,1.400096881948644
1.61,0.030982819605289157,0.060938554184366285,1.4433455485867202,0.03161932117142678,0.05963942403059539,1.3858668838534973
1.62,0.03064515628076812,0.06027163935626125,1.4288460660597326,0.031278220808081195,0.058981855940047415,1.3718274885107908
1.6300000000000001,0.03031128194321542,0.059612181215996554,1.4145192761355747,0.03094080631121842,0.058332083331528894,1.3579751985802762
1.6400000000000001,0.029981139785280338,0.0589600800147533,1.400362316540232,0.03060702556634757,0.05768999720179817,1.344306555956358
1.6500000000000001,0.029654673982904358,0.05831523808230912,1.386372360789869,0.03027682736842206,0.05705549060326429,1.3308181438463977
1.6600000000000001,0.029331831288356695,0.05767756275983358,1.3725466151586327,0.029950162882691662,0.05642846139282444,1.3175065833100539
1.67,0.02901256030505694,0.05704696492358177,1.358882331418713,0.029626984976379795,0.05580881083664967,1.3043685480343254
1.68,0.028696810170156076,0.05642335667509628,1.3453769426597815,0.02930724700868216,0.055196441439230304,1.2914009217286277
1.69,0.028384530746298726,0.055806651697765816,1.3320280747092303,0.02899090300502678,0.05459125728287554,1.2786008116272536
1.7,0.028075673999853213,0.055196767613787334,1.3188333837171993,0.02867790890623208,0.05399316627234349,1.2659653605075811
1.71,0.027770193589008098,0.05459362515879994,1.3057905527783262,0.028368222192484232,0.053402079340559204,1.2534917427895433
1.72,0.027468043681843704,0.053997146253458826,1.292897290771022,0.028061800810330675,0.05281790860845578,1.2411771632003712
1.73,0.027169178986752137,0.05340725405657664,1.280151332349601,0.02775860319970216,0.05224056743725064,1.2290188567670572
1.74,0.026873555915555233,0.052823874762876234,1.2675504383329321,0.02745858933574415,0.051669972188945666,1.2170140893156078
1.75,0.026581132414806252,0.05224693724483242,1.2550923940846033,0.0271617205754502,0.05110604187078484,1.205160155476453
1.76,0.026291866924837107,0.05167637151202563,1.2427750849448838,0.026867958723661503,0.05054869662511725,1.1934544724133722
1.77,0.026005718294573973,0.05111210859877942,1.2305965542727715,0.026577265956761326,0.049997857619247535,1.1818946521791118
1.78,0.025722646741991564,0.05055408184988162,1.2185548852740467,0.026289605673103383,0.049453448364544565,1.1704783551428313
1.79,0.025442613866664472,0.05000222685077714,1.2066481791756012,0.026004942502263317,0.048915394642885524,1.1592032628961406
1.8,0.025165581750941263,0.04945648026235356,1.194874557333904,0.025723241507813865,0.04838362331149692,1.1480670808815279
1.81,0.024891512791514744,0.048916779622151935,1.183232160296913,0.02544446803849119,0.04785806209589074,1.1370675372136898
1.82,0.0246203704796362,0.04838306419882963,1.1717191487429475,0.025168588411340995,0.04733864053863901,1.1262023839179447
1.83,0.024352119542180972,0.04785527507517637,1.1603337004079384,0.024895570033602044,0.04682529009425918,1.1154693928609252
1.84,0.024086725180662502,0.0473333543326015,1.1490740450283887,0.024625380735306335,0.04631794322620628,1.1048664022479489
1.85,0.02382415284337456,0.046817244831594926,1.1379385326830889,0.024357988570224524,0.04581653315658259,1.0943914077635724
1.86,0.02356436884924581,0.04630689072310491,1.1269255623628678,0.02409336235630599,0.04532099451944678,1.0840424678251268
1.87,0.023307340613544503,0.045802237575215524,1.116033545587715,0.023831471869741095,0.044831263533167375,1.0738176552171652
1.8800000000000001,0.023053036019206136,0.045303231859036064,1.105260909773989,0.023572287299520676,0.04434727734926355,1.06371506157811
1.8900000000000001,0.022801423147372556,0.04480982075702778,1.094606097082759,0.023315779014440825,0.04386897379657277,1.0537327958593408
1.9000000000000001,0.022552470772568733,0.044321952411249296,1.0840675650266767,0.023061917988431987,0.04339629180408839,1.0438689851747507
1.9100000000000001,0.022306148640825908,0.04383957601507676,1.0736437850379028,0.022810676038231784,0.042929171585267004,1.0341217727507739
1.92,0.022062426960439873,0.0433626415508681,1.0633332541576608,0.022562025385239173,0.042467554202332156,1.024489334818203
1.93,0.021821276104159484,0.042891099666560344,1.05313455031898,0.02231593840035707,0.04201138133630436,1.0149699606859897
1.94,0.021582666988237426,0.042424901749662236,1.0430463030754318,0.02207238792554693,0.04156059555310178,1.005562010870784
1.95,0.021346571367229446,0.041963999946402604,1.0330671522466393,0.02183134752238358,0.041115140468794636,0.9962638574485776
1.96,0.021112961446478864,0.04150834707042223,1.0231957499519413,0.02159279114312018,0.04067496046569355,0.9870738869804587
1.97,0.020881809568262348,0.04105789656899056,1.0134307598764072,0.021356692864279783,0.04024000050203202,0.9779904994518612
1.98,0.020653088527336185,0.040612602437343395,1.0037708574778286,0.021123027157254178,0.03981020622181919,0.9690121085746004
1.99,0.02042677190708872,0.04017241908323291,0.9942147297732615,0.020891769177272906,0.039385524019402776,0.960137141484787
2.0,0.020202833758365,0.039737301407476576,0.9847610780633597,0.02066289448626296,0.03896590092764847,0.9513640426153975
2.0100000000000002,0.019981248262369414,0.0393072048950371,0.975408667726336,0.020436378765846603,0.0385512844977354,0.9426913444664209
2.02,0.019761989896289703,0.038882085593656954,0.9661563274206527,0.02021219794496493,0.038141622966732215,0.9341176666194517
2.0300000000000002,0.01954503361165457,0.038461900107334066,0.957002897484032,0.019990328325055526,0.037736865503615505,0.9256416425022436
2.04,0.019330354705903042,0.03804660555437216,0.9479472280281647,0.019770746487201098,0.03733696199212269,0.9172619166800932
2.05,0.0191179285613541,0.037636159651938866,0.938988178793323,0.019553429086352443,0.03694186284568246,0.9089771446660156
2.06,0.0189077309868066,0.03723052027507743,0.9301246191683042,0.019338353173361564,0.0365515187319092,0.90078599289324
2.07,0.018699738988861483,0.0368296444259848,0.9213554281516987,0.019125496940043275,0.03616587982175708,0.8926871388663912
2.08,0.018493930433602108,0.03643348871008508,0.9126794943720224,0.018914839392405673,0.03578489613563811,0.8846792706856508
2.09,0.018290283370911334,0.03604201014600563,0.9040957143521567,0.018706359713527125,0.035408518036901426,0.8767610999383033
2.1,0.018088775658161537,0.03565516684339727,0.8956029898046447,0.0185000368480106,0.03503669706412246,0.8689313690845676
